,seed,sampSize,dim,knn,title,data,FP,RAVK1,RAVK2,Proposed,trueInfo
75,85.0,900.0,1.0,7.0,Discrete and Dependent,discDep,2.4134303102913894,0.13706863719131332,0.16938042141351942,0.18428419703878932,0.19274475702175753
76,85.0,900.0,1.0,7.0,Continuous and Dependent,contDep,0.5519927089233293,0.3681006638073032,0.3681006638073032,0.48914956358376105,0.5108256237659908
77,85.0,900.0,1.0,7.0,Continuous and Independent,contIndep,0.06345883213815123,-0.07382923080582954,-0.07382923080582954,0.017059480066783515,0.0
78,85.0,900.0,1.0,7.0,Discrete and Independent,discIndep,2.2907474403908026,-0.3170526896340669,-0.04178440985844993,-0.010258371236248,0.0
79,85.0,900.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.06754793520930998,-0.08848622953320504,-0.08848622953320504,0.013513059065982063,0.0
80,85.0,900.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.5722023178675555,-1.6137810260659278,-0.031530938305808096,0.009592357755536057,0.0
81,85.0,1000.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.6132055886930726,-0.5585131667538233,-0.10723134930102543,0.005431104585639856,0.0
82,85.0,1000.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.7526725253428032,0.42369516674390223,0.464227552307034,0.6233030146769883,0.636514168294813
83,85.0,1000.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.4542882288630834,0.5826566290512434,0.6992046012885911,0.7626846544863243,0.7439391698723354
84,85.0,1000.0,1.0,7.0,Discrete and Dependent,discDep,2.4531666666666627,0.12775545585363413,0.13722950009929893,0.15104366802638336,0.19274475702175753
85,85.0,1000.0,1.0,7.0,Continuous and Dependent,contDep,0.6566981427895959,0.4662898899335186,0.4662898899335186,0.5921517951229711,0.5108256237659908
86,85.0,1000.0,1.0,7.0,Continuous and Independent,contIndep,0.053949376761422474,-0.07783280093677473,-0.07783280093677473,0.009578104492245967,0.0
87,85.0,1000.0,1.0,7.0,Discrete and Independent,discIndep,2.3006624676056755,-0.3413503542771751,-0.03470617289618171,-0.00821682359847191,0.0
88,85.0,1000.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.07633333758932224,-0.07154354028887341,-0.07154354028887341,0.02631343385576479,0.0
89,85.0,1000.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.5807075060427125,-1.6132392114727518,-0.027041145586460417,0.010666423884671846,0.0
0,86.0,100.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.6468249860083328,-0.3471094188973508,-0.15572220480425433,0.014100771562254581,0.0
1,86.0,100.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,1.1784731923474436,-0.7433525740845013,0.18590685045633562,0.30810237447529515,0.636514168294813
2,86.0,100.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.2020893639640082,0.1671995695461778,0.3374562167969394,0.5152701899577955,0.7439391698723354
3,86.0,100.0,1.0,7.0,Discrete and Dependent,discDep,1.7788790945798925,-0.0970268924808682,0.08236226798427487,0.17338518802080627,0.19274475702175753
4,86.0,100.0,1.0,7.0,Continuous and Dependent,contDep,0.4903410641690044,0.17062037209475142,0.17062037209475142,0.36794420138304423,0.5108256237659908
