,seed,sampSize,dim,knn,title,data,FP,RAVK1,RAVK2,Proposed,trueInfo
0,44.0,100.0,1.0,7.0,income data,income,0.8461444578365485,-0.619026799088047,-0.08281775268706394,0.029976188779222902,
1,44.0,200.0,1.0,7.0,income data,income,1.3556697258086472,-0.38519687623280807,-0.009370725922979207,0.08719957047951343,
2,44.0,300.0,1.0,7.0,income data,income,1.6201233913646773,-0.2937132847353706,0.05850195064555459,0.13603114978996164,
3,44.0,400.0,1.0,7.0,income data,income,1.7086189252367041,-0.33221944984475643,0.03533300569299513,0.09918706774364722,
4,44.0,500.0,1.0,7.0,income data,income,1.9778142566603247,-0.1680288780229357,0.016783180060002473,0.07711194298838793,
5,44.0,600.0,1.0,7.0,income data,income,2.093542559972032,-0.09057693979299598,0.0027339978528606577,0.06032898337186991,
6,44.0,700.0,1.0,7.0,income data,income,2.0909533781379497,-0.11723784776648773,0.0019514553542383949,0.052291904041783265,
7,44.0,800.0,1.0,7.0,income data,income,2.1122075520872157,-0.12220342146787018,0.003920932186259749,0.04830404986085726,
8,44.0,900.0,1.0,7.0,income data,income,2.1662472847509324,-0.10710715752550139,0.00394237816491007,0.044348052338833495,
9,44.0,1000.0,1.0,7.0,income data,income,2.1833442763813364,-0.09717356729976269,0.00925043254917576,0.045832936949541915,
0,45.0,100.0,1.0,7.0,income data,income,0.6450042243013023,-0.6243155923137451,-0.07965443586327348,0.036473328897639205,
1,45.0,200.0,1.0,7.0,income data,income,1.0777993336606033,-0.43933190682808854,-0.03916168533093025,0.0584775583611135,
2,45.0,300.0,1.0,7.0,income data,income,1.4667496579535266,-0.38296660925900755,-0.004921477764602879,0.07743486064034805,
3,45.0,400.0,1.0,7.0,income data,income,1.8028145458353655,-0.17826665356244362,-0.007888926500185587,0.07237630447924204,
4,45.0,500.0,1.0,7.0,income data,income,2.0051137801567416,-0.09854790685861045,-0.021040844843928225,0.04734692900244076,
5,45.0,600.0,1.0,7.0,income data,income,2.0655214127432733,-0.08748018431787503,0.006489955861923745,0.06457435699460032,
6,45.0,700.0,1.0,7.0,income data,income,2.124633668940372,-0.07030573329947554,0.004768251335670425,0.05654691208968862,
7,45.0,800.0,1.0,7.0,income data,income,2.185030058094618,-0.056171026762555754,0.017303129255152462,0.06286584642784321,
8,45.0,900.0,1.0,7.0,income data,income,2.2124230533349385,-0.048333943320360756,0.016561222519464857,0.05748677791238793,
9,45.0,1000.0,1.0,7.0,income data,income,2.214586433269072,-0.043753041784643176,0.02213435257505628,0.058960634043547455,
0,46.0,100.0,1.0,7.0,income data,income,0.6185904673089636,-0.6929160542594585,-0.08723157323041977,0.02116251921402438,
1,46.0,200.0,1.0,7.0,income data,income,1.1864455130666902,-0.38262590267175833,-0.0439202940366508,0.05839941460686644,
2,46.0,300.0,1.0,7.0,income data,income,1.6580703896510143,-0.31949348200556993,-0.04082222172048212,0.04238958056511581,
3,46.0,400.0,1.0,7.0,income data,income,1.6809831598442906,-0.288524638321206,-0.05783806576863904,0.013419045997868435,
4,46.0,500.0,1.0,7.0,income data,income,1.8567531714333256,-0.1780466477928783,-0.029309146633248087,0.03583580808990709,
5,46.0,600.0,1.0,7.0,income data,income,1.918914111911942,-0.1536576734376525,-0.0256982883891847,0.030070114913656357,
6,46.0,700.0,1.0,7.0,income data,income,2.0518421602588304,-0.1280462899965862,-0.020604510263021503,0.029447713478397763,
7,46.0,800.0,1.0,7.0,income data,income,2.134281293768585,-0.09919022760806742,-0.013155943218591213,0.031919511547207326,
8,46.0,900.0,1.0,7.0,income data,income,2.1398720566945353,-0.10087102918733892,-0.00818390851448344,0.03176587396816617,
9,46.0,1000.0,1.0,7.0,income data,income,2.2504304561466615,-0.06882887963185072,-0.007677641734477228,0.029433940055945823,
0,47.0,100.0,1.0,7.0,income data,income,0.7352170437900998,-0.5280153380104882,-0.06766642623274471,0.043111307207493024,
1,47.0,200.0,1.0,7.0,income data,income,1.1184019031412478,-0.464175286630512,-0.05108382325547259,0.0400866702392638,
2,47.0,300.0,1.0,7.0,income data,income,1.471699485558913,-0.3277555409707341,0.0016929324317580068,0.08185027642560386,
3,47.0,400.0,1.0,7.0,income data,income,1.6614181579609377,-0.29826706729195074,-0.010966885403013254,0.05683230383454249,
4,47.0,500.0,1.0,7.0,income data,income,2.0025199902483277,-0.2337195963352279,-0.03228819619489894,0.03188842383861726,
5,47.0,600.0,1.0,7.0,income data,income,2.0764166239352218,-0.21270068666762765,-0.017198405877949057,0.03733769961938631,
6,47.0,700.0,1.0,7.0,income data,income,2.075786379903348,-0.12584347009703511,-0.009130148627710674,0.04183672580038808,
7,47.0,800.0,1.0,7.0,income data,income,2.1303594171652422,-0.06418618466701945,-0.007695020932881972,0.03982690357105784,
8,47.0,900.0,1.0,7.0,income data,income,2.161937307704931,-0.05711876370821882,-0.0006677904838967604,0.041790306337519546,
9,47.0,1000.0,1.0,7.0,income data,income,2.164509852812667,-0.05073982226423644,0.0027363213026455934,0.0409602869848074,
0,48.0,100.0,1.0,7.0,income data,income,0.7661798755381973,-0.5830847257018369,-0.008002469177644236,0.10895918086348075,
1,48.0,200.0,1.0,7.0,income data,income,1.1714484146814461,-0.4751364400108011,-0.036406457624404615,0.06372712056416509,
2,48.0,300.0,1.0,7.0,income data,income,1.5366787643835542,-0.28498925593295904,-0.05092719226451439,0.03840210594653075,
3,48.0,400.0,1.0,7.0,income data,income,1.8460630967922875,-0.11089200928055598,0.001631942998575393,0.08136319351095399,
4,48.0,500.0,1.0,7.0,income data,income,1.9132564425865972,-0.11603870874378777,0.01812471560573154,0.08467038438751513,
5,48.0,600.0,1.0,7.0,income data,income,2.037507337034835,-0.0658203238064665,0.027651043359853748,0.08654867173058306,
6,48.0,700.0,1.0,7.0,income data,income,2.049686611031692,-0.06996183061184413,0.030595896795698296,0.08093201390534774,
7,48.0,800.0,1.0,7.0,income data,income,2.104621150519196,-0.05460899793730615,0.030522388727449914,0.07560554230156391,
8,48.0,900.0,1.0,7.0,income data,income,2.1406831556025803,-0.04431713010938891,0.032566719950295156,0.07299260731102161,
9,48.0,1000.0,1.0,7.0,income data,income,2.235931915500838,-0.03293731466488696,0.031281958976490484,0.06834875413592091,
0,49.0,100.0,1.0,7.0,income data,income,0.5678683913552607,-0.7442936631431125,-0.08751595521560496,0.017278655845082244,
1,49.0,200.0,1.0,7.0,income data,income,1.066036489312121,-0.45135100656998495,-0.007772992916018739,0.08676510731777964,
2,49.0,300.0,1.0,7.0,income data,income,1.4357793069393532,-0.27604387216932186,0.01965670219264406,0.10640781090368989,
3,49.0,400.0,1.0,7.0,income data,income,1.8301840107921392,-0.1718804251593992,0.017637876370481097,0.09480193954403544,
4,49.0,500.0,1.0,7.0,income data,income,1.9751781241689623,-0.15797510578296875,3.561701840980547e-05,0.06456445527274453,
5,49.0,600.0,1.0,7.0,income data,income,1.9851774353452136,-0.13014743861876713,-0.0005435421839818681,0.05688898722658603,
6,49.0,700.0,1.0,7.0,income data,income,2.0865833036244257,-0.09714439011741861,0.00565026867985714,0.05670237910030033,
7,49.0,800.0,1.0,7.0,income data,income,2.111336416843953,-0.08796290531793435,0.005505777283404912,0.05042356239034242,
8,49.0,900.0,1.0,7.0,income data,income,2.1252298643491643,-0.08673332809224098,0.010018481811788186,0.050263880750642094,
9,49.0,1000.0,1.0,7.0,income data,income,2.1596951232144983,-0.07899634066396445,0.0151377106166536,0.051642262634638565,
0,50.0,100.0,1.0,7.0,income data,income,1.0640492971815319,-0.5787243756306929,-0.050341586305967335,0.06589443083771993,
1,50.0,200.0,1.0,7.0,income data,income,1.0844354541138417,-0.5439714993008843,0.02550440777299239,0.11272350847831909,
2,50.0,300.0,1.0,7.0,income data,income,1.5382345724094022,-0.20129398600435944,0.0005543000267611564,0.09586614295141299,
3,50.0,400.0,1.0,7.0,income data,income,1.8159474296881384,-0.12899034036472365,0.02094024717978339,0.09967272844084654,
4,50.0,500.0,1.0,7.0,income data,income,1.9770273742133249,-0.09013971228867748,0.022367657359951866,0.09073034408734705,
5,50.0,600.0,1.0,7.0,income data,income,2.029601265593161,-0.0867014507533943,0.023838889528134347,0.08190485566539306,
6,50.0,700.0,1.0,7.0,income data,income,2.033942580654757,-0.09335210419813925,0.011696285979110063,0.06121689002966718,
7,50.0,800.0,1.0,7.0,income data,income,2.117397718113484,-0.07982327614686825,0.005789157569850032,0.05001408881162516,
8,50.0,900.0,1.0,7.0,income data,income,2.1596746540424654,-0.07116316319728179,0.010855721649698526,0.05087541513371753,
9,50.0,1000.0,1.0,7.0,income data,income,2.1667675290506505,-0.07141325617972066,0.012307988859931306,0.04839862949219896,
0,51.0,100.0,1.0,7.0,income data,income,1.2351924962361773,-0.5064558201678456,-0.07928475831795279,0.04022171213496131,
1,51.0,200.0,1.0,7.0,income data,income,1.3426139241487187,-0.38797584306185817,-0.05706387611301693,0.03565573568020317,
2,51.0,300.0,1.0,7.0,income data,income,1.5844697398742187,-0.23411140207859465,-0.059066253727934115,0.033819734691782934,
3,51.0,400.0,1.0,7.0,income data,income,1.7347355866076213,-0.22285202316614153,-0.0192552412163135,0.0545441842237654,
4,51.0,500.0,1.0,7.0,income data,income,1.9018227420295357,-0.17843673446174918,-0.01658076295136217,0.04837891721756245,
5,51.0,600.0,1.0,7.0,income data,income,2.01408476579966,-0.14793144993832616,-0.005656397054668082,0.05122427040581207,
6,51.0,700.0,1.0,7.0,income data,income,2.0157812584720327,-0.1527823412276024,-0.011614721230918054,0.03806213280782187,
7,51.0,800.0,1.0,7.0,income data,income,2.059206067502549,-0.12519168923840712,0.0006559603979652307,0.04453195349561368,
8,51.0,900.0,1.0,7.0,income data,income,2.1268605088655423,-0.1057098420179757,0.005400269686561194,0.04529053549436485,
9,51.0,1000.0,1.0,7.0,income data,income,2.207693938645546,-0.09049512896839354,0.011575385422627505,0.0479910961298453,
0,52.0,100.0,1.0,7.0,income data,income,0.6268788737551385,-0.2514613857415682,-0.07837270984765024,0.05631931107031299,
1,52.0,200.0,1.0,7.0,income data,income,1.1568590264338943,-0.4487644353247914,-0.051455544769089256,0.03723025438310993,
2,52.0,300.0,1.0,7.0,income data,income,1.4263406043820428,-0.42592873403010456,-0.0022255514502326525,0.07147736453600782,
3,52.0,400.0,1.0,7.0,income data,income,1.764633239916565,-0.19047300763002273,-0.029424745618855042,0.04635080860749153,
4,52.0,500.0,1.0,7.0,income data,income,1.9345438135057493,-0.12932220560060387,-0.00705237711917297,0.059302945858207015,
5,52.0,600.0,1.0,7.0,income data,income,2.02055448275163,-0.10012850801817472,0.002842021054848356,0.061025183429896546,
6,52.0,700.0,1.0,7.0,income data,income,2.0524923785909226,-0.09120523925029034,0.01422727882399536,0.06489011861775287,
7,52.0,800.0,1.0,7.0,income data,income,2.1113511505944524,-0.08017878544946443,0.016215685757193565,0.06128152099351982,
8,52.0,900.0,1.0,7.0,income data,income,2.1287707364205875,-0.06851454632955704,0.018037986132676584,0.05833385920094721,
9,52.0,1000.0,1.0,7.0,income data,income,2.17563666644442,-0.0657108061205078,0.012977091933609507,0.04961492149896837,
0,53.0,100.0,1.0,7.0,income data,income,0.8035613787529802,-0.5671126321339814,-0.10209576263303824,0.014369012878287193,
1,53.0,200.0,1.0,7.0,income data,income,0.978974427923392,-0.5412503088147794,-0.056142066347538294,0.034266062945284295,
2,53.0,300.0,1.0,7.0,income data,income,1.4653641543449374,-0.4592105355392968,-0.003696852023035522,0.07530610318235559,
3,53.0,400.0,1.0,7.0,income data,income,1.7713724377569848,-0.2762293587910575,-0.025410339745574263,0.04838308086475928,
4,53.0,500.0,1.0,7.0,income data,income,1.8341407082876522,-0.2839563778041465,-0.0099151892334688,0.05030785137722866,
5,53.0,600.0,1.0,7.0,income data,income,1.9149959263177951,-0.1775858906915217,-0.007569081950805033,0.048941767482407916,
6,53.0,700.0,1.0,7.0,income data,income,1.9935209396666824,-0.1046270286606327,-0.013133670854816575,0.039042607369704684,
7,53.0,800.0,1.0,7.0,income data,income,2.0622007952810173,-0.09971983466284956,-0.009536431382156447,0.03687963266415778,
8,53.0,900.0,1.0,7.0,income data,income,2.1405355395223435,-0.0629752214599928,0.008610135505669868,0.05069946919477843,
9,53.0,1000.0,1.0,7.0,income data,income,2.219724607557449,-0.04571209346192158,0.006183424167166958,0.04472851805337342,
0,54.0,100.0,1.0,7.0,income data,income,0.8088682664989553,-0.7833560358354481,-0.006674716949087674,0.08978707991714195,
1,54.0,200.0,1.0,7.0,income data,income,0.9864169835200207,-0.5546938527018564,0.0008913621719148779,0.09357174784775016,
2,54.0,300.0,1.0,7.0,income data,income,1.6527055726414441,-0.24180378060809177,-0.01850010783896234,0.07092568251714063,
3,54.0,400.0,1.0,7.0,income data,income,1.9113812781610455,-0.23480104591231427,-0.0216050988916481,0.054603584046151864,
4,54.0,500.0,1.0,7.0,income data,income,1.9581746317460909,-0.23419934008609802,-0.01719934356564107,0.04448004956403059,
5,54.0,600.0,1.0,7.0,income data,income,2.0322621215560797,-0.19290458817636644,-0.0330472704546447,0.02199843368518416,
6,54.0,700.0,1.0,7.0,income data,income,2.0786031693901723,-0.1414396026938653,-0.027395319518303037,0.02280692759865003,
7,54.0,800.0,1.0,7.0,income data,income,2.1375695989031285,-0.1271165426303088,-0.02651674624725282,0.018637250129221343,
8,54.0,900.0,1.0,7.0,income data,income,2.1303745140779267,-0.1305677972082199,-0.013616437788400135,0.026461602185340962,
9,54.0,1000.0,1.0,7.0,income data,income,2.2066567276139915,-0.11513255376961973,-0.012016104639876794,0.024941834437124697,
0,55.0,100.0,1.0,7.0,income data,income,0.8876712812705094,-0.41746984343215177,-0.039413903252622395,0.08381667686984053,
1,55.0,200.0,1.0,7.0,income data,income,1.1732871435541659,-0.46625880987790175,-0.07502800573041098,0.012780575919744517,
2,55.0,300.0,1.0,7.0,income data,income,1.3765057030793735,-0.4286994663029897,-0.061766323970194194,0.016560151933221245,
3,55.0,400.0,1.0,7.0,income data,income,1.6996364912870985,-0.27173254710630657,-0.0542952561841882,0.01877749360817381,
4,55.0,500.0,1.0,7.0,income data,income,1.9443294626754652,-0.22644820767203813,-0.048822886025762624,0.015141813425190517,
5,55.0,600.0,1.0,7.0,income data,income,2.0447776920289247,-0.13397773847513916,-0.012399540077316985,0.0450029951713655,
6,55.0,700.0,1.0,7.0,income data,income,2.13866634488415,-0.11307284853310177,0.002000736116486399,0.05235301755630558,
7,55.0,800.0,1.0,7.0,income data,income,2.1681453290798745,-0.1069689759546286,0.0031879141029500712,0.04833301560810522,
8,55.0,900.0,1.0,7.0,income data,income,2.188306038153377,-0.09788222430051874,0.012970915119495953,0.05337971870435617,
9,55.0,1000.0,1.0,7.0,income data,income,2.254893497503374,-0.07419296373092638,0.012453252956038838,0.04959828525199847,
0,56.0,100.0,1.0,7.0,income data,income,0.6699978295833425,-0.726530767680266,-0.05433916149148118,0.05389499789163809,
1,56.0,200.0,1.0,7.0,income data,income,0.9803412903584189,-0.3422813569064871,-0.03476004707483906,0.06910960808665022,
2,56.0,300.0,1.0,7.0,income data,income,1.5189082601867963,-0.306046431103765,-0.0164121185432981,0.06981926339247782,
3,56.0,400.0,1.0,7.0,income data,income,1.7990352170348967,-0.22607834303010355,0.006565785994690718,0.08384197853894076,
4,56.0,500.0,1.0,7.0,income data,income,1.9238628226818253,-0.12293779440522964,-0.0020044520951705137,0.06677451973806607,
5,56.0,600.0,1.0,7.0,income data,income,1.9876741180724604,-0.10357063978853466,0.012637107696351579,0.07135838632870985,
6,56.0,700.0,1.0,7.0,income data,income,2.029016168373132,-0.10052090946527055,0.010760204596712127,0.061637809068096426,
7,56.0,800.0,1.0,7.0,income data,income,2.103585702478738,-0.0882352738101546,0.01575716243769337,0.061025571015840774,
8,56.0,900.0,1.0,7.0,income data,income,2.141400464521219,-0.0792354386927829,0.0027340485753373825,0.043317933461079434,
9,56.0,1000.0,1.0,7.0,income data,income,2.180318116966739,-0.07268602576882491,0.01036345234292703,0.04702247163105591,
0,57.0,100.0,1.0,7.0,income data,income,0.7684758031685358,-0.5958087232737068,-0.11726768349859401,-0.012892516935333226,
1,57.0,200.0,1.0,7.0,income data,income,1.213300332344455,-0.552427475008117,-0.041869899741899384,0.04553771504745192,
2,57.0,300.0,1.0,7.0,income data,income,1.3060531558221817,-0.3784163217531834,-0.02474487214439017,0.05463462543844125,
3,57.0,400.0,1.0,7.0,income data,income,1.8306595179375957,-0.22340658867595928,-0.013234140630897364,0.06227932652148854,
4,57.0,500.0,1.0,7.0,income data,income,1.904664950131235,-0.12145034135857204,0.00044451321475835927,0.06759328252907945,
5,57.0,600.0,1.0,7.0,income data,income,1.9331748840212224,-0.10483546063386387,-0.007185972741595691,0.04923299213180138,
6,57.0,700.0,1.0,7.0,income data,income,2.050606587888327,-0.08827746898445339,0.0031718167894278526,0.053538048719756696,
7,57.0,800.0,1.0,7.0,income data,income,2.112821830417653,-0.07118277550629191,0.0067755271892286474,0.05162594963251333,
8,57.0,900.0,1.0,7.0,income data,income,2.1106700329600327,-0.06940037153790371,0.017112765864617588,0.056980516945905606,
9,57.0,1000.0,1.0,7.0,income data,income,2.152698597407858,-0.0611920038767761,0.02293191604579907,0.059310743774503454,
0,58.0,100.0,1.0,7.0,income data,income,0.5345319189887734,-0.5404187713903732,-0.08976835556112567,0.03361212218551108,
1,58.0,200.0,1.0,7.0,income data,income,0.9542056800767392,-0.5349173929992083,0.016963571478001056,0.10944935814427349,
2,58.0,300.0,1.0,7.0,income data,income,1.4555204923017608,-0.3335348337024836,-0.010615035557211012,0.08152738944677035,
3,58.0,400.0,1.0,7.0,income data,income,1.7861582137113852,-0.2501696609205653,-0.05026229653015231,0.027318416043506204,
4,58.0,500.0,1.0,7.0,income data,income,1.948881448835238,-0.14588456961042393,-0.04664669833935906,0.020936543186680718,
5,58.0,600.0,1.0,7.0,income data,income,2.053710061459603,-0.1460513816674247,-0.029913475664857393,0.02750465467806551,
6,58.0,700.0,1.0,7.0,income data,income,2.022581641491534,-0.17640699061407808,-0.020898850277782884,0.028242657068388775,
7,58.0,800.0,1.0,7.0,income data,income,2.098763715106449,-0.14933666521812203,-0.009359339413359051,0.034867922592962654,
8,58.0,900.0,1.0,7.0,income data,income,2.176445570855551,-0.1195558841202176,-0.001948019339558154,0.03877789515553005,
9,58.0,1000.0,1.0,7.0,income data,income,2.2101170850537764,-0.10337890814100181,0.004439260833223933,0.041417805900073254,
0,59.0,100.0,1.0,7.0,income data,income,0.5906509599802506,-0.3606449617001292,-0.03702077760497677,0.0891372476364349,
1,59.0,200.0,1.0,7.0,income data,income,1.185676298570955,-0.31200740101133806,0.0074389621712280226,0.10671016381516168,
2,59.0,300.0,1.0,7.0,income data,income,1.5203837923236354,-0.3757034030446644,-0.02932573111626855,0.05062362030964832,
3,59.0,400.0,1.0,7.0,income data,income,1.7230675868504195,-0.24401602731991215,0.034452098852503825,0.10718155282517676,
4,59.0,500.0,1.0,7.0,income data,income,1.8491835502524814,-0.1474550770386507,0.04382581383593673,0.11015460517702491,
5,59.0,600.0,1.0,7.0,income data,income,2.022375526065772,-0.11209759237133805,0.015621723538193622,0.07384064788854239,
6,59.0,700.0,1.0,7.0,income data,income,2.078842090165759,-0.09799862996134429,0.008281062422584827,0.058684204537001655,
7,59.0,800.0,1.0,7.0,income data,income,2.1530135637443717,-0.08184165435324924,0.013632591782641956,0.058577656051202985,
8,59.0,900.0,1.0,7.0,income data,income,2.196239820956274,-0.06237395366390395,0.020614320520965165,0.06094278626213567,
9,59.0,1000.0,1.0,7.0,income data,income,2.1932902256157365,-0.06616733921761533,0.02107768465516476,0.05741085284382916,
0,60.0,100.0,1.0,7.0,income data,income,0.36175642556480075,-0.4598503033509395,-0.06951327654294466,0.05366007265244928,
1,60.0,200.0,1.0,7.0,income data,income,0.6651942639566998,-0.5048954279364699,-0.07707957429368015,0.011217378790852505,
2,60.0,300.0,1.0,7.0,income data,income,1.3751146518831638,-0.3143277766182492,-0.024521806749356764,0.061644415590219014,
3,60.0,400.0,1.0,7.0,income data,income,1.834482312933947,-0.2300476756882862,-0.043939841118060076,0.03260364492688755,
4,60.0,500.0,1.0,7.0,income data,income,1.9195451555228868,-0.19997856558663477,-0.03045434269766762,0.03432642113292691,
5,60.0,600.0,1.0,7.0,income data,income,1.990768198159868,-0.16472775550281885,-0.01496375012642018,0.04020545560088956,
6,60.0,700.0,1.0,7.0,income data,income,2.0648930662437346,-0.14756931621986244,-0.019550455237275804,0.029439164167612712,
7,60.0,800.0,1.0,7.0,income data,income,2.133301125225511,-0.13523039162374995,0.005289516630136404,0.04890989263986276,
8,60.0,900.0,1.0,7.0,income data,income,2.1754237857707412,-0.0758989093397495,0.016816232822750517,0.05778775002171728,
9,60.0,1000.0,1.0,7.0,income data,income,2.265784432884143,-0.05581901711447101,0.008414368975154097,0.04593613566213641,
0,61.0,100.0,1.0,7.0,income data,income,0.661305880097066,-0.49343555120219124,0.00016147357366450788,0.12297749626562167,
1,61.0,200.0,1.0,7.0,income data,income,1.173955430806437,-0.400710860027078,-0.014331999936387663,0.08744178629398204,
2,61.0,300.0,1.0,7.0,income data,income,1.5558985087236514,-0.316665614011872,-0.008673422021321582,0.07537752642627168,
3,61.0,400.0,1.0,7.0,income data,income,1.790707156303385,-0.21045471410754357,-0.031085336800404154,0.04506563447189012,
4,61.0,500.0,1.0,7.0,income data,income,1.9523301412857814,-0.16193294884722698,0.005907877039426044,0.07173160533164764,
5,61.0,600.0,1.0,7.0,income data,income,2.049373834730387,-0.1660659442703725,-0.005474845492955024,0.05145073450458719,
6,61.0,700.0,1.0,7.0,income data,income,2.113054196179062,-0.09518678268033759,0.0036776331218510753,0.055387966087218785,
7,61.0,800.0,1.0,7.0,income data,income,2.141885791735109,-0.0769914279457983,0.00410626215346521,0.050020241026942955,
8,61.0,900.0,1.0,7.0,income data,income,2.1929433980807405,-0.08014523444022352,0.005126110800807452,0.04613830820855529,
9,61.0,1000.0,1.0,7.0,income data,income,2.2233231682262207,-0.07468405179101097,0.0054510564972378136,0.042467647761637056,
0,62.0,100.0,1.0,7.0,income data,income,0.4540630020059635,-0.6935764041852631,-0.05681075432505559,0.04998065374152108,
1,62.0,200.0,1.0,7.0,income data,income,0.7826395091577127,-0.5298347035951553,-0.06010738111074887,0.028806769117758896,
2,62.0,300.0,1.0,7.0,income data,income,1.5502311560913296,-0.2987518102004499,-0.01446082831514176,0.07028059037264593,
3,62.0,400.0,1.0,7.0,income data,income,1.8467845943802417,-0.2312068921174363,-0.035881386637706514,0.037727149283885694,
4,62.0,500.0,1.0,7.0,income data,income,1.9596624410534882,-0.18701352786628564,-0.017955708023826376,0.04693924608167366,
5,62.0,600.0,1.0,7.0,income data,income,1.9878137874798631,-0.12886792397342667,0.015135094919804377,0.07311235942721286,
6,62.0,700.0,1.0,7.0,income data,income,2.073637156161959,-0.11245753135645332,0.0005964137196929314,0.05163917379129415,
7,62.0,800.0,1.0,7.0,income data,income,2.1420991761105177,-0.09703993947299912,0.014049605225364182,0.059617004309098005,
8,62.0,900.0,1.0,7.0,income data,income,2.137146836988851,-0.09094229849630711,0.017442912107064494,0.057755707234305696,
9,62.0,1000.0,1.0,7.0,income data,income,2.198196091896264,-0.07483551901837285,0.018240222533991598,0.05503778992309607,
0,63.0,100.0,1.0,7.0,income data,income,0.6319851507452218,-0.6158955294037434,-0.02833529320681293,0.0835992172821969,
1,63.0,200.0,1.0,7.0,income data,income,1.1364644516288234,-0.375483594356343,-0.036420002354266706,0.06380325632949982,
2,63.0,300.0,1.0,7.0,income data,income,1.7050619834619616,-0.2788111609012588,0.022474342206410963,0.1106582001811338,
3,63.0,400.0,1.0,7.0,income data,income,1.9781066846593973,-0.21389168925817548,0.03171204312790409,0.10909411183317955,
4,63.0,500.0,1.0,7.0,income data,income,2.0556024658344483,-0.21234605845130147,0.024658393908540587,0.08871487209619948,
5,63.0,600.0,1.0,7.0,income data,income,2.1553635242762965,-0.13292869574207827,0.002131396659745272,0.060316901389534876,
6,63.0,700.0,1.0,7.0,income data,income,2.1422880273320777,-0.06493565891015102,0.020396020539405726,0.0725581425753233,
7,63.0,800.0,1.0,7.0,income data,income,2.1728900398750817,-0.04461301736164331,0.02785076252481078,0.0740357517689121,
8,63.0,900.0,1.0,7.0,income data,income,2.1641691680110937,-0.050412147741728815,0.03584405891772899,0.0768469551837441,
9,63.0,1000.0,1.0,7.0,income data,income,2.2161714118953686,-0.04722114389354676,0.028908197728444513,0.0658401580379539,
0,64.0,100.0,1.0,7.0,income data,income,0.9447712118915854,-0.4468276475259866,8.506081734361182e-05,0.11601106880855466,
1,64.0,200.0,1.0,7.0,income data,income,1.1791169372624943,-0.5461056035113383,-0.020764852045528023,0.061325558736642555,
2,64.0,300.0,1.0,7.0,income data,income,1.7546274992974547,-0.35051758030747326,-0.043064245766263214,0.04042105764723279,
3,64.0,400.0,1.0,7.0,income data,income,1.800861445266116,-0.220028628770368,-0.04335452520063661,0.030259839355953867,
4,64.0,500.0,1.0,7.0,income data,income,1.9349909187642362,-0.1747078987508344,-0.050212536025525015,0.014982746300067204,
5,64.0,600.0,1.0,7.0,income data,income,1.9873152019972724,-0.1648918107136668,-0.03719916388911409,0.0185879393826418,
6,64.0,700.0,1.0,7.0,income data,income,2.074517554096582,-0.13681057111006986,-0.04719129446100224,0.0022469149514936404,
7,64.0,800.0,1.0,7.0,income data,income,2.178263815297179,-0.10400066413525336,-0.030414865092349225,0.014581044515900756,
8,64.0,900.0,1.0,7.0,income data,income,2.218299200877745,-0.08895612663380427,-0.01446561667567238,0.025849717900338,
9,64.0,1000.0,1.0,7.0,income data,income,2.221888752573663,-0.08165095555826778,-0.005732145690380711,0.0307935194410193,
0,65.0,100.0,1.0,7.0,income data,income,0.6615238263133745,-0.6478736701565372,-0.05518374352467403,0.055028783385049136,
1,65.0,200.0,1.0,7.0,income data,income,1.2186317714420853,-0.33772491788026854,-0.039375236814323714,0.06005850071780788,
2,65.0,300.0,1.0,7.0,income data,income,1.4990517978937064,-0.38831695542853545,-0.014608748677872919,0.06808338446193977,
3,65.0,400.0,1.0,7.0,income data,income,1.8393687663765792,-0.28571291098485235,-0.011113847994633124,0.06694917938782971,
4,65.0,500.0,1.0,7.0,income data,income,1.968644884553538,-0.2178758569169641,0.012550319104294768,0.07845342657502437,
5,65.0,600.0,1.0,7.0,income data,income,2.1035170654361117,-0.17159306383803674,0.012032841531982594,0.06977739023682644,
6,65.0,700.0,1.0,7.0,income data,income,2.197644673566618,-0.08903783063983091,0.015141119460264415,0.0677817425819994,
7,65.0,800.0,1.0,7.0,income data,income,2.1695577289120056,-0.1011443371101086,0.015553168324190826,0.06147163686036936,
8,65.0,900.0,1.0,7.0,income data,income,2.145134110741808,-0.07530021582538153,0.004823631916564934,0.04716620770519232,
9,65.0,1000.0,1.0,7.0,income data,income,2.211340463734761,-0.05481904725498193,0.00196837910622416,0.04073302283019822,
0,66.0,100.0,1.0,7.0,income data,income,0.9528883777103581,-0.602816464828909,-0.075258538481667,0.03476450389413718,
1,66.0,200.0,1.0,7.0,income data,income,1.1781753404038908,-0.3400382088079313,-0.04256997022750578,0.05598700689256003,
2,66.0,300.0,1.0,7.0,income data,income,1.5216310721084478,-0.41901209796078687,-0.014782258993476289,0.0676055791195218,
3,66.0,400.0,1.0,7.0,income data,income,1.7279940425507203,-0.30229940755310614,-0.019370194298715747,0.05562871711505418,
4,66.0,500.0,1.0,7.0,income data,income,1.873834948226993,-0.28327382891723357,-0.03566594177444006,0.028940405877893365,
5,66.0,600.0,1.0,7.0,income data,income,2.0392377892383786,-0.1546894909866137,-0.040867785078954444,0.01884326531065484,
6,66.0,700.0,1.0,7.0,income data,income,2.100486733786119,-0.13087063757777845,-0.023892612373936317,0.028219422753188787,
